agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
1,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.99,Strong consensus among all agents with high confidence (0.99). Essential core component for freeze dryer operation.,Glass,0.6,Used for viewports or sight windows in chambers for visual monitoring; borosilicate glass is more typical but generic glass is often applied; moderately confident due to alternatives.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.99,Strong consensus among all agents with high confidence (0.99). Essential core component for freeze dryer operation.,Glass,0.6,Used for viewports or sight windows in chambers for visual monitoring; borosilicate glass is more typical but generic glass is often applied; moderately confident due to alternatives.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.99,Strong consensus among all agents with high confidence (0.99). Essential core component for freeze dryer operation.,Glass,0.6,Used for viewports or sight windows in chambers for visual monitoring; borosilicate glass is more typical but generic glass is often applied; moderately confident due to alternatives.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.99,Strong consensus among all agents with high confidence (0.99). Essential core component for freeze dryer operation.,Glass,0.6,Used for viewports or sight windows in chambers for visual monitoring; borosilicate glass is more typical but generic glass is often applied; moderately confident due to alternatives.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.99,Strong consensus among all agents with high confidence (0.99). Essential core component for freeze dryer operation.,Glass,0.6,Used for viewports or sight windows in chambers for visual monitoring; borosilicate glass is more typical but generic glass is often applied; moderately confident due to alternatives.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Aluminum,0.85,Primary material for heat exchanger fins and condenser coils due to excellent thermal conductivity and corrosion resistance; industry standard material.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Aluminum,0.85,Primary material for heat exchanger fins and condenser coils due to excellent thermal conductivity and corrosion resistance; industry standard material.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Aluminum,0.85,Primary material for heat exchanger fins and condenser coils due to excellent thermal conductivity and corrosion resistance; industry standard material.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Aluminum,0.85,Primary material for heat exchanger fins and condenser coils due to excellent thermal conductivity and corrosion resistance; industry standard material.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Aluminum,0.85,Primary material for heat exchanger fins and condenser coils due to excellent thermal conductivity and corrosion resistance; industry standard material.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Copper,0.9,Used extensively in tubing and coils for thermal conductivity and ease of fabrication; copper is essential for condenser heat transfer function.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Copper,0.9,Used extensively in tubing and coils for thermal conductivity and ease of fabrication; copper is essential for condenser heat transfer function.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Copper,0.9,Used extensively in tubing and coils for thermal conductivity and ease of fabrication; copper is essential for condenser heat transfer function.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Copper,0.9,Used extensively in tubing and coils for thermal conductivity and ease of fabrication; copper is essential for condenser heat transfer function.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Copper,0.9,Used extensively in tubing and coils for thermal conductivity and ease of fabrication; copper is essential for condenser heat transfer function.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Stainless steel (SS 304/316),0.8,"Used for structural parts, casing, and coolant tubes requiring corrosion resistance in refrigeration environment; very commonly used.",722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Stainless steel (SS 304/316),0.8,"Used for structural parts, casing, and coolant tubes requiring corrosion resistance in refrigeration environment; very commonly used.",722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Stainless steel (SS 304/316),0.8,"Used for structural parts, casing, and coolant tubes requiring corrosion resistance in refrigeration environment; very commonly used.",722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Stainless steel (SS 304/316),0.8,"Used for structural parts, casing, and coolant tubes requiring corrosion resistance in refrigeration environment; very commonly used.",722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Stainless steel (SS 304/316),0.8,"Used for structural parts, casing, and coolant tubes requiring corrosion resistance in refrigeration environment; very commonly used.",722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Polyethylene,0.6,Used for insulation or seals/piping insulation layers; has several alternatives but commonly found in insulation applications.,390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Polyethylene,0.6,Used for insulation or seals/piping insulation layers; has several alternatives but commonly found in insulation applications.,390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Polyethylene,0.6,Used for insulation or seals/piping insulation layers; has several alternatives but commonly found in insulation applications.,390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Polyethylene,0.6,Used for insulation or seals/piping insulation layers; has several alternatives but commonly found in insulation applications.,390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d2v1v1,Freeze Dryer (Lyophilizer),Refrigerated Condenser Unit,0.975,"Supported by two agents with high confidence (0.97 and 0.98). Critique favors refrigerated condenser over a generic condenser unit, making it the preferred component for efficient vapor condensation in freeze dryers.",Polyethylene,0.6,Used for insulation or seals/piping insulation layers; has several alternatives but commonly found in insulation applications.,390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Vacuum pump materials,0.95,"Broad category likely including specialized steel, alloys and seal materials specifically designed for vacuum pump components; essential and specific to vacuum pump manufacture.",382490,China,metric tons,0.0,45.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Vacuum pump materials,0.95,"Broad category likely including specialized steel, alloys and seal materials specifically designed for vacuum pump components; essential and specific to vacuum pump manufacture.",382490,United States,metric tons,0.0,20.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Vacuum pump materials,0.95,"Broad category likely including specialized steel, alloys and seal materials specifically designed for vacuum pump components; essential and specific to vacuum pump manufacture.",382490,Japan,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Vacuum pump materials,0.95,"Broad category likely including specialized steel, alloys and seal materials specifically designed for vacuum pump components; essential and specific to vacuum pump manufacture.",382490,Germany,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Vacuum pump materials,0.95,"Broad category likely including specialized steel, alloys and seal materials specifically designed for vacuum pump components; essential and specific to vacuum pump manufacture.",382490,South Korea,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Stainless steel (SS 304/316),0.8,Used in pump housings and internal parts for corrosion resistance and mechanical strength; standard material in pump manufacturing.,722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Stainless steel (SS 304/316),0.8,Used in pump housings and internal parts for corrosion resistance and mechanical strength; standard material in pump manufacturing.,722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Stainless steel (SS 304/316),0.8,Used in pump housings and internal parts for corrosion resistance and mechanical strength; standard material in pump manufacturing.,722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Stainless steel (SS 304/316),0.8,Used in pump housings and internal parts for corrosion resistance and mechanical strength; standard material in pump manufacturing.,722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Stainless steel (SS 304/316),0.8,Used in pump housings and internal parts for corrosion resistance and mechanical strength; standard material in pump manufacturing.,722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Copper,0.65,Used for electrical windings if the pump includes electric motor or coils; common but alternatives exist such as aluminum windings.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Copper,0.65,Used for electrical windings if the pump includes electric motor or coils; common but alternatives exist such as aluminum windings.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Copper,0.65,Used for electrical windings if the pump includes electric motor or coils; common but alternatives exist such as aluminum windings.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Copper,0.65,Used for electrical windings if the pump includes electric motor or coils; common but alternatives exist such as aluminum windings.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.96,Supported by two agents and one variant with average confidence 0.96. Essential to maintain vacuum for lyophilization. Consolidated choice over 'Vacuum Pump Assembly' due to slightly stronger naming and support.,Copper,0.65,Used for electrical windings if the pump includes electric motor or coils; common but alternatives exist such as aluminum windings.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Stainless steel (SS 316),0.95,"Primary structural material for vacuum chambers due to excellent corrosion resistance, strength, and vacuum integrity; industry standard with minimal substitutes.",722000,China,metric tons,0.0,36.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Stainless steel (SS 316),0.95,"Primary structural material for vacuum chambers due to excellent corrosion resistance, strength, and vacuum integrity; industry standard with minimal substitutes.",722000,Japan,metric tons,0.0,28.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Stainless steel (SS 316),0.95,"Primary structural material for vacuum chambers due to excellent corrosion resistance, strength, and vacuum integrity; industry standard with minimal substitutes.",722000,India,metric tons,0.0,21.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Stainless steel (SS 316),0.95,"Primary structural material for vacuum chambers due to excellent corrosion resistance, strength, and vacuum integrity; industry standard with minimal substitutes.",722000,United States,metric tons,0.0,14.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Stainless steel (SS 316),0.95,"Primary structural material for vacuum chambers due to excellent corrosion resistance, strength, and vacuum integrity; industry standard with minimal substitutes.",722000,South Korea,metric tons,0.0,11.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Aluminum,0.8,Used for lightweight vacuum chambers and components providing good thermal conductivity and machinability; less common than stainless steel but a known substitute.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Aluminum,0.8,Used for lightweight vacuum chambers and components providing good thermal conductivity and machinability; less common than stainless steel but a known substitute.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Aluminum,0.8,Used for lightweight vacuum chambers and components providing good thermal conductivity and machinability; less common than stainless steel but a known substitute.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Aluminum,0.8,Used for lightweight vacuum chambers and components providing good thermal conductivity and machinability; less common than stainless steel but a known substitute.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,0.98,"Unanimous high support from all agents with highest confidence, essential structural component of a freeze dryer.",Aluminum,0.8,Used for lightweight vacuum chambers and components providing good thermal conductivity and machinability; less common than stainless steel but a known substitute.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
