agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Aluminum,0.65,May be used in some design parts of the chamber for weight reduction and thermal conduction but less common than stainless steel.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Aluminum,0.65,May be used in some design parts of the chamber for weight reduction and thermal conduction but less common than stainless steel.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Aluminum,0.65,May be used in some design parts of the chamber for weight reduction and thermal conduction but less common than stainless steel.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Aluminum,0.65,May be used in some design parts of the chamber for weight reduction and thermal conduction but less common than stainless steel.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Aluminum,0.65,May be used in some design parts of the chamber for weight reduction and thermal conduction but less common than stainless steel.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Silicon dioxide,0.6,Present as coating or insulative layer on glass or seals; moderately common but not structural.,280461,China,metric tons,0.0,48.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Silicon dioxide
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Silicon dioxide,0.6,Present as coating or insulative layer on glass or seals; moderately common but not structural.,280461,United States,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Silicon dioxide
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Silicon dioxide,0.6,Present as coating or insulative layer on glass or seals; moderately common but not structural.,280461,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Silicon dioxide
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Silicon dioxide,0.6,Present as coating or insulative layer on glass or seals; moderately common but not structural.,280461,Brazil,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Silicon dioxide
1,d5v1v1,Freeze Dryer (Lyophilizer),Vacuum Chamber,1.0,Unanimous support from multiple agents with top confidence; essential core part of freeze dryer.,Silicon dioxide,0.6,Present as coating or insulative layer on glass or seals; moderately common but not structural.,280461,Australia,metric tons,0.0,7.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Silicon dioxide
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Vacuum pump materials,0.95,"Specifically used base materials designated for vacuum pump construction including casings and rotors, essential for pump functionality.",382490,China,metric tons,0.0,45.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Vacuum pump materials,0.95,"Specifically used base materials designated for vacuum pump construction including casings and rotors, essential for pump functionality.",382490,United States,metric tons,0.0,20.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Vacuum pump materials,0.95,"Specifically used base materials designated for vacuum pump construction including casings and rotors, essential for pump functionality.",382490,Japan,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Vacuum pump materials,0.95,"Specifically used base materials designated for vacuum pump construction including casings and rotors, essential for pump functionality.",382490,Germany,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Vacuum pump materials,0.95,"Specifically used base materials designated for vacuum pump construction including casings and rotors, essential for pump functionality.",382490,South Korea,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Vacuum pump materials
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Stainless steel (SS 304/316),0.85,"Used in internal pump components for corrosion resistance and durability, industry standard in vacuum pumps.",722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Stainless steel (SS 304/316),0.85,"Used in internal pump components for corrosion resistance and durability, industry standard in vacuum pumps.",722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Stainless steel (SS 304/316),0.85,"Used in internal pump components for corrosion resistance and durability, industry standard in vacuum pumps.",722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Stainless steel (SS 304/316),0.85,"Used in internal pump components for corrosion resistance and durability, industry standard in vacuum pumps.",722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Stainless steel (SS 304/316),0.85,"Used in internal pump components for corrosion resistance and durability, industry standard in vacuum pumps.",722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Copper,0.75,Used in windings and electrical components inside vacuum pumps; alternatives exist but copper is standard for electrical conductivity.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Copper,0.75,Used in windings and electrical components inside vacuum pumps; alternatives exist but copper is standard for electrical conductivity.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Copper,0.75,Used in windings and electrical components inside vacuum pumps; alternatives exist but copper is standard for electrical conductivity.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Copper,0.75,Used in windings and electrical components inside vacuum pumps; alternatives exist but copper is standard for electrical conductivity.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Gas Pumping Station (Non-Vacuum),0.97,"Strong consensus with average confidence 0.95+, critical for maintaining vacuum during lyophilization.",Copper,0.75,Used in windings and electrical components inside vacuum pumps; alternatives exist but copper is standard for electrical conductivity.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Stainless steel (SS 304/316),0.9,"Primary structural and heat exchange surfaces in condenser unit, corrosion resistant and vacuum compatible material universally used.",722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Stainless steel (SS 304/316),0.9,"Primary structural and heat exchange surfaces in condenser unit, corrosion resistant and vacuum compatible material universally used.",722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Stainless steel (SS 304/316),0.9,"Primary structural and heat exchange surfaces in condenser unit, corrosion resistant and vacuum compatible material universally used.",722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Stainless steel (SS 304/316),0.9,"Primary structural and heat exchange surfaces in condenser unit, corrosion resistant and vacuum compatible material universally used.",722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Stainless steel (SS 304/316),0.9,"Primary structural and heat exchange surfaces in condenser unit, corrosion resistant and vacuum compatible material universally used.",722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Aluminum,0.7,Used in heat exchanger fins or thermal conduction parts for improved heat transfer; some designs prefer aluminum for lower weight.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Aluminum,0.7,Used in heat exchanger fins or thermal conduction parts for improved heat transfer; some designs prefer aluminum for lower weight.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Aluminum,0.7,Used in heat exchanger fins or thermal conduction parts for improved heat transfer; some designs prefer aluminum for lower weight.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Aluminum,0.7,Used in heat exchanger fins or thermal conduction parts for improved heat transfer; some designs prefer aluminum for lower weight.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Aluminum,0.7,Used in heat exchanger fins or thermal conduction parts for improved heat transfer; some designs prefer aluminum for lower weight.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Copper,0.65,Present in some condenser heat exchangers or tubing for its excellent thermal conductivity but less used than stainless steel.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Copper,0.65,Present in some condenser heat exchangers or tubing for its excellent thermal conductivity but less used than stainless steel.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Copper,0.65,Present in some condenser heat exchangers or tubing for its excellent thermal conductivity but less used than stainless steel.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Copper,0.65,Present in some condenser heat exchangers or tubing for its excellent thermal conductivity but less used than stainless steel.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Copper,0.65,Present in some condenser heat exchangers or tubing for its excellent thermal conductivity but less used than stainless steel.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Glass,0.5,May be used in sight windows or as insulating parts but not essential; low confidence for direct condenser material.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Glass,0.5,May be used in sight windows or as insulating parts but not essential; low confidence for direct condenser material.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Glass,0.5,May be used in sight windows or as insulating parts but not essential; low confidence for direct condenser material.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Glass,0.5,May be used in sight windows or as insulating parts but not essential; low confidence for direct condenser material.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d5v1v1,Freeze Dryer (Lyophilizer),Condenser Unit (Cold Trap),0.94,Agreed by majority with high average confidence; vital for trapping moisture from sublimation.,Glass,0.5,May be used in sight windows or as insulating parts but not essential; low confidence for direct condenser material.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Stainless steel (SS 304/316),0.95,"Material used for structural shelves due to corrosion resistance, mechanical strength, and temperature stability under vacuum.",722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Stainless steel (SS 304/316),0.95,"Material used for structural shelves due to corrosion resistance, mechanical strength, and temperature stability under vacuum.",722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Stainless steel (SS 304/316),0.95,"Material used for structural shelves due to corrosion resistance, mechanical strength, and temperature stability under vacuum.",722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Stainless steel (SS 304/316),0.95,"Material used for structural shelves due to corrosion resistance, mechanical strength, and temperature stability under vacuum.",722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Stainless steel (SS 304/316),0.95,"Material used for structural shelves due to corrosion resistance, mechanical strength, and temperature stability under vacuum.",722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Aluminum,0.7,"Used as alternative to stainless steel for shelves to reduce weight and improve thermal conduction, moderately common.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Aluminum,0.7,"Used as alternative to stainless steel for shelves to reduce weight and improve thermal conduction, moderately common.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Aluminum,0.7,"Used as alternative to stainless steel for shelves to reduce weight and improve thermal conduction, moderately common.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Aluminum,0.7,"Used as alternative to stainless steel for shelves to reduce weight and improve thermal conduction, moderately common.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",Aluminum,0.7,"Used as alternative to stainless steel for shelves to reduce weight and improve thermal conduction, moderately common.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",PTFE coating,0.65,"Used as non-stick coating on shelving surfaces, common but alternatives such as uncoated metal or other polymers exist.",390461,China,kg,0.0,54.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE coating
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",PTFE coating,0.65,"Used as non-stick coating on shelving surfaces, common but alternatives such as uncoated metal or other polymers exist.",390461,Germany,kg,0.0,18.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE coating
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",PTFE coating,0.65,"Used as non-stick coating on shelving surfaces, common but alternatives such as uncoated metal or other polymers exist.",390461,United States,kg,0.0,13.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE coating
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",PTFE coating,0.65,"Used as non-stick coating on shelving surfaces, common but alternatives such as uncoated metal or other polymers exist.",390461,Japan,kg,0.0,12.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE coating
1,d5v1v1,Freeze Dryer (Lyophilizer),Shelf System,0.93,"Multiple agents support this with confidence near 0.9+, important for product placement and heat transfer.",PTFE coating,0.65,"Used as non-stick coating on shelving surfaces, common but alternatives such as uncoated metal or other polymers exist.",390461,Netherlands,kg,0.0,3.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE coating
1,d5v1v1,Freeze Dryer (Lyophilizer),Door Assembly Sealing Gasket,0.88,Strong peer support; necessary for maintaining vacuum seal in chamber.,PTFE,0.9,"Common gasket material for vacuum seal due to chemical inertness and vacuum tightness, industry standard for freeze dryer door seals.",390461,China,metric tons,0.0,55.0,0.9,LLM fallback cache (previously computed) - no USGS data available for PTFE
1,d5v1v1,Freeze Dryer (Lyophilizer),Door Assembly Sealing Gasket,0.88,Strong peer support; necessary for maintaining vacuum seal in chamber.,PTFE,0.9,"Common gasket material for vacuum seal due to chemical inertness and vacuum tightness, industry standard for freeze dryer door seals.",390461,United States,metric tons,0.0,20.0,0.85,LLM fallback cache (previously computed) - no USGS data available for PTFE
