technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Cobalt,0.85,"Critical cathode material providing energy density and stability, standard in many lithium-ion chemistries; some chemistries use alternatives.",810510,RUSSIA,METRIC TONS,8800.0,3.83,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Cobalt,0.85,"Critical cathode material providing energy density and stability, standard in many lithium-ion chemistries; some chemistries use alternatives.",810510,OTHER,METRIC TONS,6600.0,2.87,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Cobalt,0.85,"Critical cathode material providing energy density and stability, standard in many lithium-ion chemistries; some chemistries use alternatives.",810510,AUSTRALIA,METRIC TONS,4600.0,2.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Nickel,0.8,"Important cathode component enhancing energy density, commonly used but composition varies with design.",750110,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Nickel,0.8,"Important cathode component enhancing energy density, commonly used but composition varies with design.",750110,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Nickel,0.8,"Important cathode component enhancing energy density, commonly used but composition varies with design.",750110,OTHER,METRIC TONS,380000.0,10.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Nickel,0.8,"Important cathode component enhancing energy density, commonly used but composition varies with design.",750110,NEW CALEDONIA,METRIC TONS,230000.0,6.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Nickel,0.8,"Important cathode component enhancing energy density, commonly used but composition varies with design.",750110,RUSSIA,METRIC TONS,200000.0,5.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Copper,0.9,"Essential electrical conductor for current collection inside the battery, universal across all designs.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Copper,0.9,"Essential electrical conductor for current collection inside the battery, universal across all designs.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Copper,0.9,"Essential electrical conductor for current collection inside the battery, universal across all designs.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Copper,0.9,"Essential electrical conductor for current collection inside the battery, universal across all designs.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Copper,0.9,"Essential electrical conductor for current collection inside the battery, universal across all designs.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Aluminum,0.85,Used for cathode current collectors and sometimes casing; standard material but steel casing alternatives exist.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Aluminum,0.85,Used for cathode current collectors and sometimes casing; standard material but steel casing alternatives exist.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Aluminum,0.85,Used for cathode current collectors and sometimes casing; standard material but steel casing alternatives exist.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Aluminum,0.85,Used for cathode current collectors and sometimes casing; standard material but steel casing alternatives exist.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Aluminum,0.85,Used for cathode current collectors and sometimes casing; standard material but steel casing alternatives exist.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.9,Primary anode material critical for lithium intercalation in most commercial lithium-ion batteries.,380110,CHINA,METRIC TONS,1230000.0,76.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.9,Primary anode material critical for lithium intercalation in most commercial lithium-ion batteries.,380110,MADAGASCAR,METRIC TONS,100000.0,6.25,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.9,Primary anode material critical for lithium intercalation in most commercial lithium-ion batteries.,380110,MOZAMBIQUE,METRIC TONS,96000.0,6.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.9,Primary anode material critical for lithium intercalation in most commercial lithium-ion batteries.,380110,BRAZIL,METRIC TONS,73000.0,4.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery Pack,0.95,"Critical for portable power, always a distinct replaceable component with separate supply chain",Graphite,0.9,Primary anode material critical for lithium intercalation in most commercial lithium-ion batteries.,380110,"KOREA, REPUBLIC OF",METRIC TONS,27000.0,1.69,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.95,"Primary conductor material for circuitry and interconnects, absolutely essential in PCB manufacturing.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.95,"Primary conductor material for circuitry and interconnects, absolutely essential in PCB manufacturing.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.95,"Primary conductor material for circuitry and interconnects, absolutely essential in PCB manufacturing.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.95,"Primary conductor material for circuitry and interconnects, absolutely essential in PCB manufacturing.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Copper,0.95,"Primary conductor material for circuitry and interconnects, absolutely essential in PCB manufacturing.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Epoxy resins,0.9,"Used in PCB laminates as binder and dielectric material, industry standard with limited substitutes.",390730,Germany,metric tons,0.0,30.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Epoxy resins,0.9,"Used in PCB laminates as binder and dielectric material, industry standard with limited substitutes.",390730,Japan,metric tons,0.0,25.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Epoxy resins,0.9,"Used in PCB laminates as binder and dielectric material, industry standard with limited substitutes.",390730,United States,metric tons,0.0,18.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Epoxy resins,0.9,"Used in PCB laminates as binder and dielectric material, industry standard with limited substitutes.",390730,China,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Epoxy resins,0.9,"Used in PCB laminates as binder and dielectric material, industry standard with limited substitutes.",390730,South Korea,metric tons,0.0,9.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Fiberglass,0.85,Provides mechanical strength and insulation in PCB laminates; widely used reinforcement material.,701939,China,metric tons,0.0,55.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Fiberglass
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Fiberglass,0.85,Provides mechanical strength and insulation in PCB laminates; widely used reinforcement material.,701939,United States,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Fiberglass
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Fiberglass,0.85,Provides mechanical strength and insulation in PCB laminates; widely used reinforcement material.,701939,India,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Fiberglass
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Fiberglass,0.85,Provides mechanical strength and insulation in PCB laminates; widely used reinforcement material.,701939,"Europe (Germany, France, Italy aggregated)",metric tons,0.0,12.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Fiberglass
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Fiberglass,0.85,Provides mechanical strength and insulation in PCB laminates; widely used reinforcement material.,701939,Japan,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Fiberglass
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Tin,0.8,Common finish for copper traces to prevent corrosion and facilitate soldering; typical industry practice.,800110,CHINA,METRIC TONS,68000.0,23.45,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Tin,0.8,Common finish for copper traces to prevent corrosion and facilitate soldering; typical industry practice.,800110,BURMA,METRIC TONS,54000.0,18.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Tin,0.8,Common finish for copper traces to prevent corrosion and facilitate soldering; typical industry practice.,800110,INDONESIA,METRIC TONS,52000.0,17.93,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Tin,0.8,Common finish for copper traces to prevent corrosion and facilitate soldering; typical industry practice.,800110,PERU,METRIC TONS,23000.0,7.93,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Tin,0.8,Common finish for copper traces to prevent corrosion and facilitate soldering; typical industry practice.,800110,CONGO,METRIC TONS,19000.0,6.55,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Lead,0.65,Used in some solder alloys though lead-free solders are more common now; moderate confidence due to alternatives.,780110,CHINA,THOUSAND METRIC TONS,1900.0,42.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Lead,0.65,Used in some solder alloys though lead-free solders are more common now; moderate confidence due to alternatives.,780110,OTHER,THOUSAND METRIC TONS,610.0,13.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Lead,0.65,Used in some solder alloys though lead-free solders are more common now; moderate confidence due to alternatives.,780110,AUSTRALIA,THOUSAND METRIC TONS,440.0,9.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Lead,0.65,Used in some solder alloys though lead-free solders are more common now; moderate confidence due to alternatives.,780110,MEXICO,THOUSAND METRIC TONS,270.0,6.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Control Electronics,0.9,"Core electronics platform, standard across all designs though specific implementation varies",Lead,0.65,Used in some solder alloys though lead-free solders are more common now; moderate confidence due to alternatives.,780110,UNITED STATES,THOUSAND METRIC TONS,270.0,6.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.9,Used for lens elements due to optical transparency and hardness; universally required for quality imaging.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.9,Used for lens elements due to optical transparency and hardness; universally required for quality imaging.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.9,Used for lens elements due to optical transparency and hardness; universally required for quality imaging.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.9,Used for lens elements due to optical transparency and hardness; universally required for quality imaging.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Glass,0.9,Used for lens elements due to optical transparency and hardness; universally required for quality imaging.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Silicon,0.95,"Primary semiconductor material for image sensors, absolutely essential and industry standard.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Silicon,0.95,"Primary semiconductor material for image sensors, absolutely essential and industry standard.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Silicon,0.95,"Primary semiconductor material for image sensors, absolutely essential and industry standard.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Silicon,0.95,"Primary semiconductor material for image sensors, absolutely essential and industry standard.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Silicon,0.95,"Primary semiconductor material for image sensors, absolutely essential and industry standard.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Copper,0.8,Used for internal wiring and electrical connections within the module; standard industry material.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Copper,0.8,Used for internal wiring and electrical connections within the module; standard industry material.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Copper,0.8,Used for internal wiring and electrical connections within the module; standard industry material.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Copper,0.8,Used for internal wiring and electrical connections within the module; standard industry material.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Optical Assembly,0.9,"Standard feature in all modern smartphones, procured as complete assembly",Copper,0.8,Used for internal wiring and electrical connections within the module; standard industry material.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
