agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
1,d2v1v1,Smartphone,OLED Display Module,0.95,"Strong consensus between both agents with high confidence, essential primary component for smartphone display.",Acrylic,0.7,"Acrylic polymers are commonly used in lens layers, encapsulants, and protective coatings in display modules; multiple polymer alternatives are possible.",390690,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Acrylic
1,d2v1v1,Smartphone,OLED Display Module,0.95,"Strong consensus between both agents with high confidence, essential primary component for smartphone display.",Acrylic,0.7,"Acrylic polymers are commonly used in lens layers, encapsulants, and protective coatings in display modules; multiple polymer alternatives are possible.",390690,Japan,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Acrylic
1,d2v1v1,Smartphone,OLED Display Module,0.95,"Strong consensus between both agents with high confidence, essential primary component for smartphone display.",Acrylic,0.7,"Acrylic polymers are commonly used in lens layers, encapsulants, and protective coatings in display modules; multiple polymer alternatives are possible.",390690,Germany,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Acrylic
1,d2v1v1,Smartphone,OLED Display Module,0.95,"Strong consensus between both agents with high confidence, essential primary component for smartphone display.",Silver,0.65,"Silver serves as a cathode electrode material in many OLED designs, though aluminum is also used, so confidence is moderate.",710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,OLED Display Module,0.95,"Strong consensus between both agents with high confidence, essential primary component for smartphone display.",Silver,0.65,"Silver serves as a cathode electrode material in many OLED designs, though aluminum is also used, so confidence is moderate.",710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,OLED Display Module,0.95,"Strong consensus between both agents with high confidence, essential primary component for smartphone display.",Silver,0.65,"Silver serves as a cathode electrode material in many OLED designs, though aluminum is also used, so confidence is moderate.",710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,OLED Display Module,0.95,"Strong consensus between both agents with high confidence, essential primary component for smartphone display.",Silver,0.65,"Silver serves as a cathode electrode material in many OLED designs, though aluminum is also used, so confidence is moderate.",710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,OLED Display Module,0.95,"Strong consensus between both agents with high confidence, essential primary component for smartphone display.",Silver,0.65,"Silver serves as a cathode electrode material in many OLED designs, though aluminum is also used, so confidence is moderate.",710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Lithium,0.95,"Lithium is the primary active element in lithium-ion battery chemistry, essential for battery operation with no feasible alternatives at scale.",280520,AUSTRALIA,METRIC TONS,86000.0,47.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Lithium,0.95,"Lithium is the primary active element in lithium-ion battery chemistry, essential for battery operation with no feasible alternatives at scale.",280520,CHILE,METRIC TONS,44000.0,24.44,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Lithium,0.95,"Lithium is the primary active element in lithium-ion battery chemistry, essential for battery operation with no feasible alternatives at scale.",280520,CHINA,METRIC TONS,33000.0,18.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Lithium,0.95,"Lithium is the primary active element in lithium-ion battery chemistry, essential for battery operation with no feasible alternatives at scale.",280520,ARGENTINA,METRIC TONS,9600.0,5.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Lithium,0.95,"Lithium is the primary active element in lithium-ion battery chemistry, essential for battery operation with no feasible alternatives at scale.",280520,BRAZIL,METRIC TONS,4900.0,2.72,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Cobalt,0.85,Cobalt is used in cathode materials to improve energy density and stability; standard in many chemistries though some alternatives like iron exist.,810510,CONGO,METRIC TONS,170000.0,73.91,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Cobalt,0.85,Cobalt is used in cathode materials to improve energy density and stability; standard in many chemistries though some alternatives like iron exist.,810510,INDONESIA,METRIC TONS,17000.0,7.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Cobalt,0.85,Cobalt is used in cathode materials to improve energy density and stability; standard in many chemistries though some alternatives like iron exist.,810510,RUSSIA,METRIC TONS,8800.0,3.83,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Cobalt,0.85,Cobalt is used in cathode materials to improve energy density and stability; standard in many chemistries though some alternatives like iron exist.,810510,OTHER,METRIC TONS,6600.0,2.87,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Cobalt,0.85,Cobalt is used in cathode materials to improve energy density and stability; standard in many chemistries though some alternatives like iron exist.,810510,AUSTRALIA,METRIC TONS,4600.0,2.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Nickel,0.8,Nickel is commonly used in cathodes to boost capacity and energy; widely adopted but alternative compositions exist.,750110,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Nickel,0.8,Nickel is commonly used in cathodes to boost capacity and energy; widely adopted but alternative compositions exist.,750110,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Nickel,0.8,Nickel is commonly used in cathodes to boost capacity and energy; widely adopted but alternative compositions exist.,750110,OTHER,METRIC TONS,380000.0,10.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Nickel,0.8,Nickel is commonly used in cathodes to boost capacity and energy; widely adopted but alternative compositions exist.,750110,NEW CALEDONIA,METRIC TONS,230000.0,6.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Nickel,0.8,Nickel is commonly used in cathodes to boost capacity and energy; widely adopted but alternative compositions exist.,750110,RUSSIA,METRIC TONS,200000.0,5.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Copper,0.9,"Copper is essential for internal current collectors and wiring in batteries, universally used due to excellent electrical conductivity.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Copper,0.9,"Copper is essential for internal current collectors and wiring in batteries, universally used due to excellent electrical conductivity.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Copper,0.9,"Copper is essential for internal current collectors and wiring in batteries, universally used due to excellent electrical conductivity.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Copper,0.9,"Copper is essential for internal current collectors and wiring in batteries, universally used due to excellent electrical conductivity.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Copper,0.9,"Copper is essential for internal current collectors and wiring in batteries, universally used due to excellent electrical conductivity.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Aluminum,0.85,Aluminum is used as cathode current collector and casing material; standards exist though steel casings are used rarely.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Aluminum,0.85,Aluminum is used as cathode current collector and casing material; standards exist though steel casings are used rarely.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Aluminum,0.85,Aluminum is used as cathode current collector and casing material; standards exist though steel casings are used rarely.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Aluminum,0.85,Aluminum is used as cathode current collector and casing material; standards exist though steel casings are used rarely.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Aluminum,0.85,Aluminum is used as cathode current collector and casing material; standards exist though steel casings are used rarely.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Graphite,0.9,"Graphite is the standard anode material providing lithium intercalation capacity, universally used in current commercial batteries.",380110,CHINA,METRIC TONS,1230000.0,76.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Graphite,0.9,"Graphite is the standard anode material providing lithium intercalation capacity, universally used in current commercial batteries.",380110,MADAGASCAR,METRIC TONS,100000.0,6.25,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Graphite,0.9,"Graphite is the standard anode material providing lithium intercalation capacity, universally used in current commercial batteries.",380110,MOZAMBIQUE,METRIC TONS,96000.0,6.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Graphite,0.9,"Graphite is the standard anode material providing lithium intercalation capacity, universally used in current commercial batteries.",380110,BRAZIL,METRIC TONS,73000.0,4.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Lithium-ion Battery Pack,0.95,Strong consensus with high confidence from both agents; vital for smartphone power supply.,Graphite,0.9,"Graphite is the standard anode material providing lithium intercalation capacity, universally used in current commercial batteries.",380110,"KOREA, REPUBLIC OF",METRIC TONS,27000.0,1.69,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Silicon,0.98,"Silicon is the fundamental semiconductor material in integrated circuits on motherboards, absolutely essential.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Silicon,0.98,"Silicon is the fundamental semiconductor material in integrated circuits on motherboards, absolutely essential.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Silicon,0.98,"Silicon is the fundamental semiconductor material in integrated circuits on motherboards, absolutely essential.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Silicon,0.98,"Silicon is the fundamental semiconductor material in integrated circuits on motherboards, absolutely essential.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Silicon,0.98,"Silicon is the fundamental semiconductor material in integrated circuits on motherboards, absolutely essential.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Copper,0.9,"Copper is the primary conductor in motherboard PCB traces and internal wiring, universally used.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Copper,0.9,"Copper is the primary conductor in motherboard PCB traces and internal wiring, universally used.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Copper,0.9,"Copper is the primary conductor in motherboard PCB traces and internal wiring, universally used.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Copper,0.9,"Copper is the primary conductor in motherboard PCB traces and internal wiring, universally used.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Copper,0.9,"Copper is the primary conductor in motherboard PCB traces and internal wiring, universally used.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Gold,0.8,Gold is used for plating connectors and bonding wires for corrosion resistance and reliable conductivity; standard in the industry with some substitute possibilities.,710812,OTHER,METRIC TONS,700.0,23.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Gold,0.8,Gold is used for plating connectors and bonding wires for corrosion resistance and reliable conductivity; standard in the industry with some substitute possibilities.,710812,CHINA,METRIC TONS,370.0,12.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Gold,0.8,Gold is used for plating connectors and bonding wires for corrosion resistance and reliable conductivity; standard in the industry with some substitute possibilities.,710812,AUSTRALIA,METRIC TONS,310.0,10.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Gold,0.8,Gold is used for plating connectors and bonding wires for corrosion resistance and reliable conductivity; standard in the industry with some substitute possibilities.,710812,RUSSIA,METRIC TONS,310.0,10.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Gold,0.8,Gold is used for plating connectors and bonding wires for corrosion resistance and reliable conductivity; standard in the industry with some substitute possibilities.,710812,CANADA,METRIC TONS,200.0,6.67,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Tin,0.85,Tin is a critical material in solder alloys joining components on the motherboard; industry standard despite some lead-free variants.,800110,CHINA,METRIC TONS,68000.0,23.45,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Tin,0.85,Tin is a critical material in solder alloys joining components on the motherboard; industry standard despite some lead-free variants.,800110,BURMA,METRIC TONS,54000.0,18.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Tin,0.85,Tin is a critical material in solder alloys joining components on the motherboard; industry standard despite some lead-free variants.,800110,INDONESIA,METRIC TONS,52000.0,17.93,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Tin,0.85,Tin is a critical material in solder alloys joining components on the motherboard; industry standard despite some lead-free variants.,800110,PERU,METRIC TONS,23000.0,7.93,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Tin,0.85,Tin is a critical material in solder alloys joining components on the motherboard; industry standard despite some lead-free variants.,800110,CONGO,METRIC TONS,19000.0,6.55,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Aluminum,0.7,Aluminum is used in heat sinks and some structural elements on motherboards; commonly used but alternatives exist.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Aluminum,0.7,Aluminum is used in heat sinks and some structural elements on motherboards; commonly used but alternatives exist.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Aluminum,0.7,Aluminum is used in heat sinks and some structural elements on motherboards; commonly used but alternatives exist.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Aluminum,0.7,Aluminum is used in heat sinks and some structural elements on motherboards; commonly used but alternatives exist.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Aluminum,0.7,Aluminum is used in heat sinks and some structural elements on motherboards; commonly used but alternatives exist.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Tantalum,0.75,"Tantalum is used in capacitor electrodes on motherboards, essential in many designs though some ceramic alternatives exist.",810320,CONGO,METRIC TONS,980.0,40.83,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d2v1v1,Smartphone,Motherboard Assembly,0.9,Both agents agree with high confidence; core component integrating smartphone circuitry.,Tantalum,0.75,"Tantalum is used in capacitor electrodes on motherboards, essential in many designs though some ceramic alternatives exist.",810320,RWANDA,METRIC TONS,520.0,21.67,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
