agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
1,d5v1v1,Bioreactor,Stainless Steel Vessel,1.0,"Strong consensus among agents with perfect confidence, essential bioreactor vessel component.",Aluminum,0.65,"Sometimes used in ancillary fittings or lightweight structural components linked to the vessel, but not the main tank material; alternatives like stainless steel are common.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Stainless Steel Vessel,1.0,"Strong consensus among agents with perfect confidence, essential bioreactor vessel component.",Aluminum,0.65,"Sometimes used in ancillary fittings or lightweight structural components linked to the vessel, but not the main tank material; alternatives like stainless steel are common.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Stainless Steel Vessel,1.0,"Strong consensus among agents with perfect confidence, essential bioreactor vessel component.",Aluminum,0.65,"Sometimes used in ancillary fittings or lightweight structural components linked to the vessel, but not the main tank material; alternatives like stainless steel are common.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Stainless Steel Vessel,1.0,"Strong consensus among agents with perfect confidence, essential bioreactor vessel component.",Aluminum,0.65,"Sometimes used in ancillary fittings or lightweight structural components linked to the vessel, but not the main tank material; alternatives like stainless steel are common.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Stainless Steel Vessel,1.0,"Strong consensus among agents with perfect confidence, essential bioreactor vessel component.",Aluminum,0.65,"Sometimes used in ancillary fittings or lightweight structural components linked to the vessel, but not the main tank material; alternatives like stainless steel are common.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Stainless steel (SS 304/316),0.9,"Common material for impellers due to corrosion resistance, mechanical strength, and hygienic properties; standard in bioreactor agitators.",722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Stainless steel (SS 304/316),0.9,"Common material for impellers due to corrosion resistance, mechanical strength, and hygienic properties; standard in bioreactor agitators.",722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Stainless steel (SS 304/316),0.9,"Common material for impellers due to corrosion resistance, mechanical strength, and hygienic properties; standard in bioreactor agitators.",722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Stainless steel (SS 304/316),0.9,"Common material for impellers due to corrosion resistance, mechanical strength, and hygienic properties; standard in bioreactor agitators.",722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Stainless steel (SS 304/316),0.9,"Common material for impellers due to corrosion resistance, mechanical strength, and hygienic properties; standard in bioreactor agitators.",722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Copper,0.8,Used extensively in electric motor windings for drive motor coils due to excellent electrical conductivity and thermal performance.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Copper,0.8,Used extensively in electric motor windings for drive motor coils due to excellent electrical conductivity and thermal performance.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Copper,0.8,Used extensively in electric motor windings for drive motor coils due to excellent electrical conductivity and thermal performance.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Copper,0.8,Used extensively in electric motor windings for drive motor coils due to excellent electrical conductivity and thermal performance.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Copper,0.8,Used extensively in electric motor windings for drive motor coils due to excellent electrical conductivity and thermal performance.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Steel Ingots,0.7,Processed into various steel components for motor housings or impeller shafts; sometimes hardened steel or tool steel is used for durability.,720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Steel Ingots,0.7,Processed into various steel components for motor housings or impeller shafts; sometimes hardened steel or tool steel is used for durability.,720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Steel Ingots,0.7,Processed into various steel components for motor housings or impeller shafts; sometimes hardened steel or tool steel is used for durability.,720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Steel Ingots,0.7,Processed into various steel components for motor housings or impeller shafts; sometimes hardened steel or tool steel is used for durability.,720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Steel Ingots,0.7,Processed into various steel components for motor housings or impeller shafts; sometimes hardened steel or tool steel is used for durability.,720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Aluminum,0.6,"Occasionally used in motor housings or impeller components for weight reduction, but less common than stainless steel or steel.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Aluminum,0.6,"Occasionally used in motor housings or impeller components for weight reduction, but less common than stainless steel or steel.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Aluminum,0.6,"Occasionally used in motor housings or impeller components for weight reduction, but less common than stainless steel or steel.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Aluminum,0.6,"Occasionally used in motor housings or impeller components for weight reduction, but less common than stainless steel or steel.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Agitation System (Impeller And Drive Motor),0.95,Unanimous support with high confidence; critical for mixing and oxygen transfer.,Aluminum,0.6,"Occasionally used in motor housings or impeller components for weight reduction, but less common than stainless steel or steel.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Stainless steel (SS 304/316),0.9,"Essential for sparger construction due to hygienic, corrosion resistant properties and mechanical strength under pressurized air flow.",722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Stainless steel (SS 304/316),0.9,"Essential for sparger construction due to hygienic, corrosion resistant properties and mechanical strength under pressurized air flow.",722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Stainless steel (SS 304/316),0.9,"Essential for sparger construction due to hygienic, corrosion resistant properties and mechanical strength under pressurized air flow.",722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Stainless steel (SS 304/316),0.9,"Essential for sparger construction due to hygienic, corrosion resistant properties and mechanical strength under pressurized air flow.",722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Stainless steel (SS 304/316),0.9,"Essential for sparger construction due to hygienic, corrosion resistant properties and mechanical strength under pressurized air flow.",722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Copper,0.55,"Used in air supply motor windings, but alternatives like aluminum motor windings exist; less critical to sparger itself.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Copper,0.55,"Used in air supply motor windings, but alternatives like aluminum motor windings exist; less critical to sparger itself.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Copper,0.55,"Used in air supply motor windings, but alternatives like aluminum motor windings exist; less critical to sparger itself.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Copper,0.55,"Used in air supply motor windings, but alternatives like aluminum motor windings exist; less critical to sparger itself.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Copper,0.55,"Used in air supply motor windings, but alternatives like aluminum motor windings exist; less critical to sparger itself.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Steel Ingots,0.5,"Base steel material potentially used in some sparger or mechanical parts, but exact steel type and presence varies.",720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Steel Ingots,0.5,"Base steel material potentially used in some sparger or mechanical parts, but exact steel type and presence varies.",720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Steel Ingots,0.5,"Base steel material potentially used in some sparger or mechanical parts, but exact steel type and presence varies.",720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Steel Ingots,0.5,"Base steel material potentially used in some sparger or mechanical parts, but exact steel type and presence varies.",720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Steel Ingots,0.5,"Base steel material potentially used in some sparger or mechanical parts, but exact steel type and presence varies.",720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Aluminum,0.45,"Sometimes used in light-weight air supply components, but not universally applied.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Aluminum,0.45,"Sometimes used in light-weight air supply components, but not universally applied.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Aluminum,0.45,"Sometimes used in light-weight air supply components, but not universally applied.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Aluminum,0.45,"Sometimes used in light-weight air supply components, but not universally applied.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Aeration System (Sparger And Air Supply),0.9,"Unanimous support and essential for gas delivery to culture, important for aerobic processes.",Aluminum,0.45,"Sometimes used in light-weight air supply components, but not universally applied.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Silicon,0.98,"Fundamental semiconductor material for integrated circuits and chips on control boards, absolutely essential.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Silicon,0.98,"Fundamental semiconductor material for integrated circuits and chips on control boards, absolutely essential.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Silicon,0.98,"Fundamental semiconductor material for integrated circuits and chips on control boards, absolutely essential.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Silicon,0.98,"Fundamental semiconductor material for integrated circuits and chips on control boards, absolutely essential.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Silicon,0.98,"Fundamental semiconductor material for integrated circuits and chips on control boards, absolutely essential.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Copper,0.95,"Primary conductor material in printed circuit board traces and wiring, essential for electrical connectivity.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Copper,0.95,"Primary conductor material in printed circuit board traces and wiring, essential for electrical connectivity.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Copper,0.95,"Primary conductor material in printed circuit board traces and wiring, essential for electrical connectivity.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Copper,0.95,"Primary conductor material in printed circuit board traces and wiring, essential for electrical connectivity.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Copper,0.95,"Primary conductor material in printed circuit board traces and wiring, essential for electrical connectivity.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Gold,0.75,"Used for high reliability electrical contacts and bonding wires, common but alternatives like silver or copper exist.",710812,OTHER,METRIC TONS,700.0,23.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Gold,0.75,"Used for high reliability electrical contacts and bonding wires, common but alternatives like silver or copper exist.",710812,CHINA,METRIC TONS,370.0,12.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Gold,0.75,"Used for high reliability electrical contacts and bonding wires, common but alternatives like silver or copper exist.",710812,AUSTRALIA,METRIC TONS,310.0,10.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Gold,0.75,"Used for high reliability electrical contacts and bonding wires, common but alternatives like silver or copper exist.",710812,RUSSIA,METRIC TONS,310.0,10.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Gold,0.75,"Used for high reliability electrical contacts and bonding wires, common but alternatives like silver or copper exist.",710812,CANADA,METRIC TONS,200.0,6.67,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Tin,0.8,"Used in solder alloys for component attachment on electronics boards, standard material with few substitutes.",800110,CHINA,METRIC TONS,68000.0,23.45,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Tin,0.8,"Used in solder alloys for component attachment on electronics boards, standard material with few substitutes.",800110,BURMA,METRIC TONS,54000.0,18.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Tin,0.8,"Used in solder alloys for component attachment on electronics boards, standard material with few substitutes.",800110,INDONESIA,METRIC TONS,52000.0,17.93,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Tin,0.8,"Used in solder alloys for component attachment on electronics boards, standard material with few substitutes.",800110,PERU,METRIC TONS,23000.0,7.93,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Bioreactor,Acquisition and Control Electronics Board,0.9,Supported by multiple agents and necessary for maintaining optimal conditions.,Tin,0.8,"Used in solder alloys for component attachment on electronics boards, standard material with few substitutes.",800110,CONGO,METRIC TONS,19000.0,6.55,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
