agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
1,d3v1v1,Hydroponic Systems,Growing Channels (Nutrient Film Technique),0.95,Unanimous strong support with average confidence of 0.95 among all agents; a core component in hydroponic systems.,Glass,0.65,"Used occasionally as transparent enclosures or covers for channels to provide light transmission, though less common than plastics.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Growing Channels (Nutrient Film Technique),0.95,Unanimous strong support with average confidence of 0.95 among all agents; a core component in hydroponic systems.,Glass,0.65,"Used occasionally as transparent enclosures or covers for channels to provide light transmission, though less common than plastics.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Growing Channels (Nutrient Film Technique),0.95,Unanimous strong support with average confidence of 0.95 among all agents; a core component in hydroponic systems.,Glass,0.65,"Used occasionally as transparent enclosures or covers for channels to provide light transmission, though less common than plastics.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Growing Channels (Nutrient Film Technique),0.95,Unanimous strong support with average confidence of 0.95 among all agents; a core component in hydroponic systems.,Glass,0.65,"Used occasionally as transparent enclosures or covers for channels to provide light transmission, though less common than plastics.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Growing Channels (Nutrient Film Technique),0.95,Unanimous strong support with average confidence of 0.95 among all agents; a core component in hydroponic systems.,Glass,0.65,"Used occasionally as transparent enclosures or covers for channels to provide light transmission, though less common than plastics.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Copper,0.9,"Essential for electrical windings and conductivity inside pump motors, industry standard for electromagnet coils.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Copper,0.9,"Essential for electrical windings and conductivity inside pump motors, industry standard for electromagnet coils.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Copper,0.9,"Essential for electrical windings and conductivity inside pump motors, industry standard for electromagnet coils.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Copper,0.9,"Essential for electrical windings and conductivity inside pump motors, industry standard for electromagnet coils.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Copper,0.9,"Essential for electrical windings and conductivity inside pump motors, industry standard for electromagnet coils.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Steel Ingots,0.85,"Primary raw material for structural metal parts and impellers in pumps, chosen for mechanical strength.",720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Steel Ingots,0.85,"Primary raw material for structural metal parts and impellers in pumps, chosen for mechanical strength.",720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Steel Ingots,0.85,"Primary raw material for structural metal parts and impellers in pumps, chosen for mechanical strength.",720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Steel Ingots,0.85,"Primary raw material for structural metal parts and impellers in pumps, chosen for mechanical strength.",720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Steel Ingots,0.85,"Primary raw material for structural metal parts and impellers in pumps, chosen for mechanical strength.",720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Aluminum,0.75,"Used for lightweight pump housings and some impeller parts, often substituted with steel depending on design.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Aluminum,0.75,"Used for lightweight pump housings and some impeller parts, often substituted with steel depending on design.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Aluminum,0.75,"Used for lightweight pump housings and some impeller parts, often substituted with steel depending on design.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Aluminum,0.75,"Used for lightweight pump housings and some impeller parts, often substituted with steel depending on design.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Aluminum,0.75,"Used for lightweight pump housings and some impeller parts, often substituted with steel depending on design.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Polypropylene,0.6,"Used for pump casings or impellers in chemical resistant or lightweight designs, less universal but common.",390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Polypropylene,0.6,"Used for pump casings or impellers in chemical resistant or lightweight designs, less universal but common.",390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Polypropylene,0.6,"Used for pump casings or impellers in chemical resistant or lightweight designs, less universal but common.",390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Polypropylene,0.6,"Used for pump casings or impellers in chemical resistant or lightweight designs, less universal but common.",390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Pump Module,0.94,Two agents strongly support with 0.94 average confidence; critical for circulating nutrient solution.,Polypropylene,0.6,"Used for pump casings or impellers in chemical resistant or lightweight designs, less universal but common.",390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polyethylene,0.95,"Widely used polymer material for nutrient tanks due to chemical resistance, durability, and safe food contact.",390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polyethylene,0.95,"Widely used polymer material for nutrient tanks due to chemical resistance, durability, and safe food contact.",390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polyethylene,0.95,"Widely used polymer material for nutrient tanks due to chemical resistance, durability, and safe food contact.",390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polyethylene,0.95,"Widely used polymer material for nutrient tanks due to chemical resistance, durability, and safe food contact.",390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polyethylene,0.95,"Widely used polymer material for nutrient tanks due to chemical resistance, durability, and safe food contact.",390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polypropylene,0.8,"Another common polymer for reservoirs offering chemical resistance and structural robustness, sometimes used instead of polyethylene.",390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polypropylene,0.8,"Another common polymer for reservoirs offering chemical resistance and structural robustness, sometimes used instead of polyethylene.",390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polypropylene,0.8,"Another common polymer for reservoirs offering chemical resistance and structural robustness, sometimes used instead of polyethylene.",390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polypropylene,0.8,"Another common polymer for reservoirs offering chemical resistance and structural robustness, sometimes used instead of polyethylene.",390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Polypropylene,0.8,"Another common polymer for reservoirs offering chemical resistance and structural robustness, sometimes used instead of polyethylene.",390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Glass,0.4,"Occasionally used as nutrient reservoirs for smaller or specialty designs, but less common due to fragility.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Glass,0.4,"Occasionally used as nutrient reservoirs for smaller or specialty designs, but less common due to fragility.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Glass,0.4,"Occasionally used as nutrient reservoirs for smaller or specialty designs, but less common due to fragility.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Glass,0.4,"Occasionally used as nutrient reservoirs for smaller or specialty designs, but less common due to fragility.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.91,Strong consensus from all agents with average confidence 0.91; essential for nutrient solution storage.,Glass,0.4,"Occasionally used as nutrient reservoirs for smaller or specialty designs, but less common due to fragility.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Steel Ingots,0.95,"Primary metal used for structural frames due to high strength and stiffness, industry standard in hydroponic system supports.",720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Steel Ingots,0.95,"Primary metal used for structural frames due to high strength and stiffness, industry standard in hydroponic system supports.",720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Steel Ingots,0.95,"Primary metal used for structural frames due to high strength and stiffness, industry standard in hydroponic system supports.",720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Steel Ingots,0.95,"Primary metal used for structural frames due to high strength and stiffness, industry standard in hydroponic system supports.",720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Steel Ingots,0.95,"Primary metal used for structural frames due to high strength and stiffness, industry standard in hydroponic system supports.",720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Aluminum,0.85,"Used in lightweight or corrosion resistant frame designs, commonly used as a substitute for steel.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Aluminum,0.85,"Used in lightweight or corrosion resistant frame designs, commonly used as a substitute for steel.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Aluminum,0.85,"Used in lightweight or corrosion resistant frame designs, commonly used as a substitute for steel.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Aluminum,0.85,"Used in lightweight or corrosion resistant frame designs, commonly used as a substitute for steel.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Aluminum,0.85,"Used in lightweight or corrosion resistant frame designs, commonly used as a substitute for steel.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Stainless steel,0.75,"Preferred for corrosion resistance in humid environments, but costlier and less common than carbon steel.",722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Stainless steel,0.75,"Preferred for corrosion resistance in humid environments, but costlier and less common than carbon steel.",722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Stainless steel,0.75,"Preferred for corrosion resistance in humid environments, but costlier and less common than carbon steel.",722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Stainless steel,0.75,"Preferred for corrosion resistance in humid environments, but costlier and less common than carbon steel.",722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d3v1v1,Hydroponic Systems,Structural Support Frame,0.87,Strong consensus among agents (average 0.87 confidence) on support structure; necessary for mounting components reliably.,Stainless steel,0.75,"Preferred for corrosion resistance in humid environments, but costlier and less common than carbon steel.",722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polypropylene,0.85,Commonly used polymer for spargers due to chemical resistance and ease of molding into porous structures.,390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polypropylene,0.85,Commonly used polymer for spargers due to chemical resistance and ease of molding into porous structures.,390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polypropylene,0.85,Commonly used polymer for spargers due to chemical resistance and ease of molding into porous structures.,390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polypropylene,0.85,Commonly used polymer for spargers due to chemical resistance and ease of molding into porous structures.,390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polypropylene,0.85,Commonly used polymer for spargers due to chemical resistance and ease of molding into porous structures.,390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polyethylene,0.8,"Also used for sparger components for good chemical resistance and durability, often interchangeable with polypropylene.",390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polyethylene,0.8,"Also used for sparger components for good chemical resistance and durability, often interchangeable with polypropylene.",390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polyethylene,0.8,"Also used for sparger components for good chemical resistance and durability, often interchangeable with polypropylene.",390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polyethylene,0.8,"Also used for sparger components for good chemical resistance and durability, often interchangeable with polypropylene.",390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Polyethylene,0.8,"Also used for sparger components for good chemical resistance and durability, often interchangeable with polypropylene.",390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Ceramic,0.65,Used in some sparger designs to provide fine porosity and durability but less common due to brittleness.,691010,China,metric tons,0.0,60.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Ceramic
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Ceramic,0.65,Used in some sparger designs to provide fine porosity and durability but less common due to brittleness.,691010,India,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Ceramic
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Ceramic,0.65,Used in some sparger designs to provide fine porosity and durability but less common due to brittleness.,691010,United States,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Ceramic
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Ceramic,0.65,Used in some sparger designs to provide fine porosity and durability but less common due to brittleness.,691010,Brazil,metric tons,0.0,7.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Ceramic
1,d3v1v1,Hydroponic Systems,Sparger System,0.82,Agreed upon by all agents with average confidence 0.82; important for oxygenation of roots.,Ceramic,0.65,Used in some sparger designs to provide fine porosity and durability but less common due to brittleness.,691010,Italy,metric tons,0.0,5.0,0.78,LLM fallback cache (previously computed) - no USGS data available for Ceramic
