technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Smartphone,Display Module,0.98,Strong consensus (2 agents) with an average confidence of 0.94,Copper,0.7,Round 3 refinement with peer support: 0,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.98,Strong consensus (2 agents) with an average confidence of 0.94,Copper,0.7,Round 3 refinement with peer support: 0,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.98,Strong consensus (2 agents) with an average confidence of 0.94,Copper,0.7,Round 3 refinement with peer support: 0,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Display Module,0.98,Strong consensus (2 agents) with an average confidence of 0.94,Copper,0.7,Round 3 refinement with peer support: 0,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,AUSTRALIA,METRIC TONS,86000.0,47.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,CHILE,METRIC TONS,44000.0,24.44,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,CHINA,METRIC TONS,33000.0,18.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,ARGENTINA,METRIC TONS,9600.0,5.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Lithium,0.95,Round 3 refinement with peer support: 2,280520,BRAZIL,METRIC TONS,4900.0,2.72,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Graphite,0.775,Round 3 refinement with peer support: 1,380110,CHINA,METRIC TONS,1230000.0,76.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Graphite,0.775,Round 3 refinement with peer support: 1,380110,MADAGASCAR,METRIC TONS,100000.0,6.25,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Graphite,0.775,Round 3 refinement with peer support: 1,380110,MOZAMBIQUE,METRIC TONS,96000.0,6.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Graphite,0.775,Round 3 refinement with peer support: 1,380110,BRAZIL,METRIC TONS,73000.0,4.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Graphite,0.775,Round 3 refinement with peer support: 1,380110,"KOREA, REPUBLIC OF",METRIC TONS,27000.0,1.69,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Cobalt,0.7,Round 3 refinement with peer support: 0,810510,CONGO,METRIC TONS,170000.0,73.91,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Cobalt,0.7,Round 3 refinement with peer support: 0,810510,INDONESIA,METRIC TONS,17000.0,7.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Cobalt,0.7,Round 3 refinement with peer support: 0,810510,RUSSIA,METRIC TONS,8800.0,3.83,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Cobalt,0.7,Round 3 refinement with peer support: 0,810510,OTHER,METRIC TONS,6600.0,2.87,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Cobalt,0.7,Round 3 refinement with peer support: 0,810510,AUSTRALIA,METRIC TONS,4600.0,2.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Copper,0.95,Round 3 refinement with peer support: 2,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Copper,0.95,Round 3 refinement with peer support: 2,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Copper,0.95,Round 3 refinement with peer support: 2,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Copper,0.95,Round 3 refinement with peer support: 2,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Copper,0.95,Round 3 refinement with peer support: 2,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Nickel,0.7,Round 3 refinement with peer support: 0,750110,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Nickel,0.7,Round 3 refinement with peer support: 0,750110,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Nickel,0.7,Round 3 refinement with peer support: 0,750110,OTHER,METRIC TONS,380000.0,10.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Nickel,0.7,Round 3 refinement with peer support: 0,750110,NEW CALEDONIA,METRIC TONS,230000.0,6.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Battery,0.98,"The battery is an essential core component of every smartphone due to its critical role in power management. The majority of agents have included it with very high confidence (0.95 and above), indicating a strong consensus.",Nickel,0.7,Round 3 refinement with peer support: 0,750110,RUSSIA,METRIC TONS,200000.0,5.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Silver,0.95,Round 3 refinement with peer support: 2,710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Silver,0.95,Round 3 refinement with peer support: 2,710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Silver,0.95,Round 3 refinement with peer support: 2,710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Silver,0.95,Round 3 refinement with peer support: 2,710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Silver,0.95,Round 3 refinement with peer support: 2,710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Copper,0.85,Round 3 refinement with peer support: 1,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Copper,0.85,Round 3 refinement with peer support: 1,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Copper,0.85,Round 3 refinement with peer support: 1,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Copper,0.85,Round 3 refinement with peer support: 1,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Camera Module,0.85,Strong consensus (2 agents) with an average confidence of 0.80; 'Camera sensors' is less specific and hence consolidated under 'Camera System',Copper,0.85,Round 3 refinement with peer support: 1,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silicon,0.9,Round 3 refinement with peer support: 2,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silicon,0.9,Round 3 refinement with peer support: 2,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silicon,0.9,Round 3 refinement with peer support: 2,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silicon,0.9,Round 3 refinement with peer support: 2,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silicon,0.9,Round 3 refinement with peer support: 2,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Gold,0.85,Round 3 refinement with peer support: 1,710812,OTHER,METRIC TONS,700.0,23.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Gold,0.85,Round 3 refinement with peer support: 1,710812,CHINA,METRIC TONS,370.0,12.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Gold,0.85,Round 3 refinement with peer support: 1,710812,AUSTRALIA,METRIC TONS,310.0,10.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Gold,0.85,Round 3 refinement with peer support: 1,710812,RUSSIA,METRIC TONS,310.0,10.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Gold,0.85,Round 3 refinement with peer support: 1,710812,CANADA,METRIC TONS,200.0,6.67,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silver,0.7,Round 3 refinement with peer support: 0,710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silver,0.7,Round 3 refinement with peer support: 0,710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silver,0.7,Round 3 refinement with peer support: 0,710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silver,0.7,Round 3 refinement with peer support: 0,710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Silver,0.7,Round 3 refinement with peer support: 0,710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Germanium,0.7,Round 3 refinement with peer support: 0,825600,China,kg,1004.3333333333334,44.33,0.833,Multi-agent debate consensus
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Germanium,0.7,Round 3 refinement with peer support: 0,825600,Japan,kg,236.0,16.17,0.75,Second largest producer with consistent output; industry reports confirm.
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Germanium,0.7,Round 3 refinement with peer support: 0,825600,Germany,kg,82.66666666666667,4.67,0.833,Primary production with significant refining capacity; comprehensive industry statistics.
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Germanium,0.7,Round 3 refinement with peer support: 0,825600,South Korea,kg,90.0,7.8,0.725,Fifth major producer with moderate growth potential.
Smartphone,Processor/soc,0.95,"The processor is another core component found in nearly all smartphones, driving performance. It has been widely recognized by peers as a primary component with confidence levels from 0.85 to 0.97.",Germanium,0.7,Round 3 refinement with peer support: 0,825600,USA,kg,50.0,5.45,0.75,Third major producer with steady output; USGS data for 2023 is the most recent and reliable.
Smartphone,Touchscreen Controller,0.94,High individual confidence (0.94) and no strong opposition from peers,Indium,0.7,Round 3 refinement with peer support: 0,811299,CHINA,METRIC TONS,650.0,65.66,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Touchscreen Controller,0.94,High individual confidence (0.94) and no strong opposition from peers,Indium,0.7,Round 3 refinement with peer support: 0,811299,"KOREA, REPUBLIC OF",METRIC TONS,200.0,20.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Touchscreen Controller,0.94,High individual confidence (0.94) and no strong opposition from peers,Indium,0.7,Round 3 refinement with peer support: 0,811299,JAPAN,METRIC TONS,64.0,6.46,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Touchscreen Controller,0.94,High individual confidence (0.94) and no strong opposition from peers,Indium,0.7,Round 3 refinement with peer support: 0,811299,CANADA,METRIC TONS,37.0,3.74,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Touchscreen Controller,0.94,High individual confidence (0.94) and no strong opposition from peers,Indium,0.7,Round 3 refinement with peer support: 0,811299,BELGIUM,METRIC TONS,18.0,1.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Silicon,0.85,Round 3 refinement with peer support: 1,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Silicon,0.85,Round 3 refinement with peer support: 1,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Silicon,0.85,Round 3 refinement with peer support: 1,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Silicon,0.85,Round 3 refinement with peer support: 1,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Silicon,0.85,Round 3 refinement with peer support: 1,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Copper,0.7,Round 3 refinement with peer support: 0,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Copper,0.7,Round 3 refinement with peer support: 0,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Copper,0.7,Round 3 refinement with peer support: 0,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Copper,0.7,Round 3 refinement with peer support: 0,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Copper,0.7,Round 3 refinement with peer support: 0,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Platinum,0.7,Round 3 refinement with peer support: 0,711011,South Africa,ounces,159636.33333333334,68.57,0.85,Based on world platinum production data from the World Platinum Investment Council; reliable and up-to-date.
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Platinum,0.7,Round 3 refinement with peer support: 0,711011,Russia,oz,33934.0,15.35,0.85,REPOS (Russian Precious Metals Industry Holding) reports; generally reliable but data might have some reporting issues.
Smartphone,Memory,0.93,"Combined RAM and storage are fundamental to smartphone functionality, consistently proposed with high confidence by multiple agents.",Platinum,0.7,Round 3 refinement with peer support: 0,711011,Canada,oz,18010.0,8.65,0.825,"Placer Dome Inc., a major Canadian producer; data based on annual reports and reliable,"
