agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
1,d4v1v1,Tablet Press (Rotary Tablet Press),Rotary Turret,0.98,"Strong consensus with 3 agents selecting it, very high confidence and critical for rotary tablet press operation.",Titanium,0.6,Sometimes used for high strength-to-weight and corrosion resistance parts; moderate confidence due to high cost and less frequent use compared to steel.,810810,China,metric tons of titanium mineral concentrates,0.0,50.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Titanium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Rotary Turret,0.98,"Strong consensus with 3 agents selecting it, very high confidence and critical for rotary tablet press operation.",Titanium,0.6,Sometimes used for high strength-to-weight and corrosion resistance parts; moderate confidence due to high cost and less frequent use compared to steel.,810810,Australia,metric tons of titanium mineral concentrates,0.0,20.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Titanium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Rotary Turret,0.98,"Strong consensus with 3 agents selecting it, very high confidence and critical for rotary tablet press operation.",Titanium,0.6,Sometimes used for high strength-to-weight and corrosion resistance parts; moderate confidence due to high cost and less frequent use compared to steel.,810810,South Africa,metric tons of titanium mineral concentrates,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Titanium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Rotary Turret,0.98,"Strong consensus with 3 agents selecting it, very high confidence and critical for rotary tablet press operation.",Titanium,0.6,Sometimes used for high strength-to-weight and corrosion resistance parts; moderate confidence due to high cost and less frequent use compared to steel.,810810,India,metric tons of titanium mineral concentrates,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Titanium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Rotary Turret,0.98,"Strong consensus with 3 agents selecting it, very high confidence and critical for rotary tablet press operation.",Titanium,0.6,Sometimes used for high strength-to-weight and corrosion resistance parts; moderate confidence due to high cost and less frequent use compared to steel.,810810,Vietnam,metric tons of titanium mineral concentrates,0.0,5.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Titanium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Tool steel,0.95,"Essential for punches due to high hardness, toughness, and wear resistance required for compression tasks; industry standard.",722840,China,metric tons,0.0,40.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Tool steel,0.95,"Essential for punches due to high hardness, toughness, and wear resistance required for compression tasks; industry standard.",722840,Germany,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Tool steel,0.95,"Essential for punches due to high hardness, toughness, and wear resistance required for compression tasks; industry standard.",722840,Japan,metric tons,0.0,12.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Tool steel,0.95,"Essential for punches due to high hardness, toughness, and wear resistance required for compression tasks; industry standard.",722840,United States,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Tool steel,0.95,"Essential for punches due to high hardness, toughness, and wear resistance required for compression tasks; industry standard.",722840,South Korea,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Diamond (industrial),0.55,Occasionally used as coating for punch faces to enhance wear resistance; low to moderate confidence due to less common use.,710221,RUSSIA,MILLION CARATS,18.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Diamond (industrial),0.55,Occasionally used as coating for punch faces to enhance wear resistance; low to moderate confidence due to less common use.,710221,CONGO,MILLION CARATS,8.0,17.78,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Diamond (industrial),0.55,Occasionally used as coating for punch faces to enhance wear resistance; low to moderate confidence due to less common use.,710221,BOTSWANA,MILLION CARATS,7.0,15.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Diamond (industrial),0.55,Occasionally used as coating for punch faces to enhance wear resistance; low to moderate confidence due to less common use.,710221,SOUTH AFRICA,MILLION CARATS,6.0,13.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Diamond (industrial),0.55,Occasionally used as coating for punch faces to enhance wear resistance; low to moderate confidence due to less common use.,710221,ZIMBABWE,MILLION CARATS,4.0,8.89,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Titanium carbide,0.6,Used sometimes as coating or composite material to improve punch hardness and durability; alternatives to diamond coating.,284920,Russia,metric tons,0.0,40.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Titanium carbide,0.6,Used sometimes as coating or composite material to improve punch hardness and durability; alternatives to diamond coating.,284920,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Titanium carbide,0.6,Used sometimes as coating or composite material to improve punch hardness and durability; alternatives to diamond coating.,284920,Japan,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Titanium carbide,0.6,Used sometimes as coating or composite material to improve punch hardness and durability; alternatives to diamond coating.,284920,United States,metric tons,0.0,10.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Punch And Die Tooling Set,0.97,"Strong multi-agent support with high confidence, essential for tablet formation.",Titanium carbide,0.6,Used sometimes as coating or composite material to improve punch hardness and durability; alternatives to diamond coating.,284920,Germany,metric tons,0.0,5.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Copper,0.95,Primary conductor for motor windings enabling electromagnetic function; universally essential in electric motors.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Copper,0.95,Primary conductor for motor windings enabling electromagnetic function; universally essential in electric motors.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Copper,0.95,Primary conductor for motor windings enabling electromagnetic function; universally essential in electric motors.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Copper,0.95,Primary conductor for motor windings enabling electromagnetic function; universally essential in electric motors.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Copper,0.95,Primary conductor for motor windings enabling electromagnetic function; universally essential in electric motors.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Steel Ingots,0.9,"Base material for gears, shafts, and structural parts ensuring strength and durability; commonly used in gearboxes.",720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Steel Ingots,0.9,"Base material for gears, shafts, and structural parts ensuring strength and durability; commonly used in gearboxes.",720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Steel Ingots,0.9,"Base material for gears, shafts, and structural parts ensuring strength and durability; commonly used in gearboxes.",720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Steel Ingots,0.9,"Base material for gears, shafts, and structural parts ensuring strength and durability; commonly used in gearboxes.",720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Steel Ingots,0.9,"Base material for gears, shafts, and structural parts ensuring strength and durability; commonly used in gearboxes.",720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Aluminum,0.7,Used for motor housing and heat dissipation parts; alternative to steel for weight reduction but less durable.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Aluminum,0.7,Used for motor housing and heat dissipation parts; alternative to steel for weight reduction but less durable.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Aluminum,0.7,Used for motor housing and heat dissipation parts; alternative to steel for weight reduction but less durable.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Aluminum,0.7,Used for motor housing and heat dissipation parts; alternative to steel for weight reduction but less durable.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Aluminum,0.7,Used for motor housing and heat dissipation parts; alternative to steel for weight reduction but less durable.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Neodymium,0.65,Used in permanent magnets for brushless motors to provide strong magnetic fields; common but some motors use ferrite magnets as substitutes.,280530,China,metric tons,0.0,85.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Neodymium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Neodymium,0.65,Used in permanent magnets for brushless motors to provide strong magnetic fields; common but some motors use ferrite magnets as substitutes.,280530,United States,metric tons,0.0,7.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Neodymium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Neodymium,0.65,Used in permanent magnets for brushless motors to provide strong magnetic fields; common but some motors use ferrite magnets as substitutes.,280530,Australia,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Neodymium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Neodymium,0.65,Used in permanent magnets for brushless motors to provide strong magnetic fields; common but some motors use ferrite magnets as substitutes.,280530,Russia,metric tons,0.0,2.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Neodymium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Main Drive Motor and Gearbox,0.93,"Unanimous support by all agents with high confidence, vital for machine operation.",Neodymium,0.65,Used in permanent magnets for brushless motors to provide strong magnetic fields; common but some motors use ferrite magnets as substitutes.,280530,Vietnam,metric tons,0.0,2.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Neodymium
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Steel Ingots,0.9,Primary structural material for rollers providing wear resistance and strength during compression; standard material.,720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Steel Ingots,0.9,Primary structural material for rollers providing wear resistance and strength during compression; standard material.,720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Steel Ingots,0.9,Primary structural material for rollers providing wear resistance and strength during compression; standard material.,720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Steel Ingots,0.9,Primary structural material for rollers providing wear resistance and strength during compression; standard material.,720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Steel Ingots,0.9,Primary structural material for rollers providing wear resistance and strength during compression; standard material.,720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Aluminum oxide,0.65,Used in surface coatings for abrasion resistance on rollers; common but other ceramics can substitute.,281820,China,metric tons,0.0,56.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Aluminum oxide,0.65,Used in surface coatings for abrasion resistance on rollers; common but other ceramics can substitute.,281820,India,metric tons,0.0,9.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Aluminum oxide,0.65,Used in surface coatings for abrasion resistance on rollers; common but other ceramics can substitute.,281820,Russia,metric tons,0.0,7.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Aluminum oxide,0.65,Used in surface coatings for abrasion resistance on rollers; common but other ceramics can substitute.,281820,Australia,metric tons,0.0,6.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Aluminum oxide,0.65,Used in surface coatings for abrasion resistance on rollers; common but other ceramics can substitute.,281820,Brazil,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Titanium carbide,0.6,Used for hard coatings on rollers to improve wear and corrosion resistance; moderate confidence due to alternatives.,284920,Russia,metric tons,0.0,40.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Titanium carbide,0.6,Used for hard coatings on rollers to improve wear and corrosion resistance; moderate confidence due to alternatives.,284920,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Titanium carbide,0.6,Used for hard coatings on rollers to improve wear and corrosion resistance; moderate confidence due to alternatives.,284920,Japan,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Titanium carbide,0.6,Used for hard coatings on rollers to improve wear and corrosion resistance; moderate confidence due to alternatives.,284920,United States,metric tons,0.0,10.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Compression Rollers Assembly,0.93,Unanimous support and necessary for compression process.,Titanium carbide,0.6,Used for hard coatings on rollers to improve wear and corrosion resistance; moderate confidence due to alternatives.,284920,Germany,metric tons,0.0,5.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Steel Ingots,0.95,Fundamental structural material providing required mechanical strength and rigidity; industry standard for heavy machinery frames.,720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Steel Ingots,0.95,Fundamental structural material providing required mechanical strength and rigidity; industry standard for heavy machinery frames.,720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Steel Ingots,0.95,Fundamental structural material providing required mechanical strength and rigidity; industry standard for heavy machinery frames.,720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Steel Ingots,0.95,Fundamental structural material providing required mechanical strength and rigidity; industry standard for heavy machinery frames.,720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Steel Ingots,0.95,Fundamental structural material providing required mechanical strength and rigidity; industry standard for heavy machinery frames.,720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Aluminum,0.7,Used in parts of frame or housing for weight reduction; less frequent but common alternative to steel.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Aluminum,0.7,Used in parts of frame or housing for weight reduction; less frequent but common alternative to steel.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Aluminum,0.7,Used in parts of frame or housing for weight reduction; less frequent but common alternative to steel.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Aluminum,0.7,Used in parts of frame or housing for weight reduction; less frequent but common alternative to steel.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Aluminum,0.7,Used in parts of frame or housing for weight reduction; less frequent but common alternative to steel.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Tablet Press (Rotary Tablet Press),Machine Frame And Structural Housing,0.9,"Strong support with high confidence, provides structural integrity.",Stainless steel (SS 304/316),0.6,Used occasionally for corrosion resistance in external or sanitary parts of housing; moderate confidence due to cost and specific use cases.,722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
