agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Tool steel,0.9,"Compression rollers require extremely hard, wear-resistant materials; tool steel is standard for this purpose.",722840,China,metric tons,0.0,40.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Tool steel,0.9,"Compression rollers require extremely hard, wear-resistant materials; tool steel is standard for this purpose.",722840,Germany,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Tool steel,0.9,"Compression rollers require extremely hard, wear-resistant materials; tool steel is standard for this purpose.",722840,Japan,metric tons,0.0,12.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Tool steel,0.9,"Compression rollers require extremely hard, wear-resistant materials; tool steel is standard for this purpose.",722840,United States,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Tool steel,0.9,"Compression rollers require extremely hard, wear-resistant materials; tool steel is standard for this purpose.",722840,South Korea,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Tool steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium carbide,0.75,Used as a surface treatment or coating to enhance wear resistance; alternatives are available but commonly used.,284920,Russia,metric tons,0.0,40.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium carbide,0.75,Used as a surface treatment or coating to enhance wear resistance; alternatives are available but commonly used.,284920,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium carbide,0.75,Used as a surface treatment or coating to enhance wear resistance; alternatives are available but commonly used.,284920,Japan,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium carbide,0.75,Used as a surface treatment or coating to enhance wear resistance; alternatives are available but commonly used.,284920,United States,metric tons,0.0,10.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium carbide,0.75,Used as a surface treatment or coating to enhance wear resistance; alternatives are available but commonly used.,284920,Germany,metric tons,0.0,5.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Titanium carbide
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium nitride,0.7,Also used for coatings to improve surface hardness and reduce friction; common in tooling applications but not mandatory.,285000,China,metric tons,0.0,50.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Titanium nitride
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium nitride,0.7,Also used for coatings to improve surface hardness and reduce friction; common in tooling applications but not mandatory.,285000,Russia,metric tons,0.0,20.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Titanium nitride
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium nitride,0.7,Also used for coatings to improve surface hardness and reduce friction; common in tooling applications but not mandatory.,285000,Japan,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Titanium nitride
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium nitride,0.7,Also used for coatings to improve surface hardness and reduce friction; common in tooling applications but not mandatory.,285000,United States,metric tons,0.0,10.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Titanium nitride
1,d5v1v1,Tablet Press (Rotary Tablet Press),Compression Roller or Cam System,0.92,Strong consensus with 4 agents selecting it and average confidence 0.92; critical for compressing tablets.,Titanium nitride,0.7,Also used for coatings to improve surface hardness and reduce friction; common in tooling applications but not mandatory.,285000,Germany,metric tons,0.0,5.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Titanium nitride
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Steel Ingots,0.9,"Fundamental for gears and structural parts for strength and machinability, making it very confidently essential.",720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Steel Ingots,0.9,"Fundamental for gears and structural parts for strength and machinability, making it very confidently essential.",720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Steel Ingots,0.9,"Fundamental for gears and structural parts for strength and machinability, making it very confidently essential.",720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Steel Ingots,0.9,"Fundamental for gears and structural parts for strength and machinability, making it very confidently essential.",720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Steel Ingots,0.9,"Fundamental for gears and structural parts for strength and machinability, making it very confidently essential.",720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Copper,0.9,Essential for electrical windings in motors due to high conductivity; universally used in motor systems.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Copper,0.9,Essential for electrical windings in motors due to high conductivity; universally used in motor systems.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Copper,0.9,Essential for electrical windings in motors due to high conductivity; universally used in motor systems.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Copper,0.9,Essential for electrical windings in motors due to high conductivity; universally used in motor systems.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Copper,0.9,Essential for electrical windings in motors due to high conductivity; universally used in motor systems.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Aluminum,0.7,Used for motor housings and some gearbox components due to light weight and corrosion resistance; alternatives like steel possible but aluminum is common.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Aluminum,0.7,Used for motor housings and some gearbox components due to light weight and corrosion resistance; alternatives like steel possible but aluminum is common.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Aluminum,0.7,Used for motor housings and some gearbox components due to light weight and corrosion resistance; alternatives like steel possible but aluminum is common.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Aluminum,0.7,Used for motor housings and some gearbox components due to light weight and corrosion resistance; alternatives like steel possible but aluminum is common.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Aluminum,0.7,Used for motor housings and some gearbox components due to light weight and corrosion resistance; alternatives like steel possible but aluminum is common.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Nickel,0.6,Used in some electrical motor components and corrosion resistant plating; moderately confident due to substitutes.,750110,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Nickel,0.6,Used in some electrical motor components and corrosion resistant plating; moderately confident due to substitutes.,750110,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Nickel,0.6,Used in some electrical motor components and corrosion resistant plating; moderately confident due to substitutes.,750110,OTHER,METRIC TONS,380000.0,10.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Nickel,0.6,Used in some electrical motor components and corrosion resistant plating; moderately confident due to substitutes.,750110,NEW CALEDONIA,METRIC TONS,230000.0,6.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Machine Drive System,0.9,"Supported by 3 agents, average confidence 0.90; vital for providing mechanical motion.",Nickel,0.6,Used in some electrical motor components and corrosion resistant plating; moderately confident due to substitutes.,750110,RUSSIA,METRIC TONS,200000.0,5.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Stainless steel,0.85,"Commonly used for hopper and feeding chutes due to corrosion resistance and sanitary compliance, very standard.",722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Stainless steel,0.85,"Commonly used for hopper and feeding chutes due to corrosion resistance and sanitary compliance, very standard.",722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Stainless steel,0.85,"Commonly used for hopper and feeding chutes due to corrosion resistance and sanitary compliance, very standard.",722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Stainless steel,0.85,"Commonly used for hopper and feeding chutes due to corrosion resistance and sanitary compliance, very standard.",722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Stainless steel,0.85,"Commonly used for hopper and feeding chutes due to corrosion resistance and sanitary compliance, very standard.",722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Aluminum,0.7,Lighter weight feeding parts sometimes use aluminum; common alternative to stainless steel.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Aluminum,0.7,Lighter weight feeding parts sometimes use aluminum; common alternative to stainless steel.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Aluminum,0.7,Lighter weight feeding parts sometimes use aluminum; common alternative to stainless steel.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Aluminum,0.7,Lighter weight feeding parts sometimes use aluminum; common alternative to stainless steel.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d5v1v1,Tablet Press (Rotary Tablet Press),Feeding System,0.88,Strong multi-agent support with average confidence 0.88; necessary for feeding powder to the press.,Aluminum,0.7,Lighter weight feeding parts sometimes use aluminum; common alternative to stainless steel.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
